ID;USERNAME_;PASSWORD_;NAME_;SURNAME;EMAIL;GENDER;BIRTHDATE;TELNR1;TELNR2;CITY;TOWN;DISTRICT;ADDRESSTEXT
281;"E_EKLER ";0D21196A4E1A4B8BA05B4750B9E2B699;Enes;Ekler;E_EKLER @turkcellgy.com;E;1985-03-11;(531) 1851048;(533) 1811346;BALIKESİR;AYVALIK;NAMIK KEMAL MAH.;NAMIK KEMAL MAH.POYRAZ CAD.31/1 SOKAK NO:458 83656 AYVALIK/BALIKESİR
282;M_ORGE;E88DA0677F6E4021A268D52185094F33;Muhammed   emir;Örge;M_ORGE@turkcellgy.com;E;1963-12-04;(533) 1119015;(532) 1869240;İSTANBUL;ARNAVUTKÖY;ANADOLU MAH.;ANADOLU MAH.GELİBOLU CADDESİ SOKAK NO:560 119236 ARNAVUTKÖY/İSTANBUL
283;N_BOLUKBASI;8AD28306217C46B1A0A776D806C34073;Nehir;Bölükbaşı;N_BOLUKBASI@turkcellgy.com;K;1973-11-27;(535) 1935830;(534) 1562000;İZMİR;BUCA;FIRAT MAH.;FIRAT MAH.289/17 SOKAK NO:228 96518 BUCA/İZMİR
284;S_OZDENAK;741FD88EAC61483D89561E532E183354;Serap;Özdenak;S_OZDENAK@turkcellgy.com;K;1992-02-23;(531) 1259943;(531) 2213449;İSTANBUL;KARTAL;YAKACIK YENİ MAH.;YAKACIK YENİ MAH.NACİ SOKAK NO:297 96052 KARTAL/İSTANBUL
285;S_GUNERI;D5B21513D6E743FFB25DE369C8F59DA3;Serpil;Güneri;S_GUNERI@turkcellgy.com;K;1967-03-02;(537) 1767601;(534) 1429411;ZONGULDAK;DEVREK;GÜZELYURT KÖYÜ;GÜZELYURT KÖYÜ MAH.ÇALGAMOĞLU MEVKİ SOKAK NO:104 115159 DEVREK/ZONGULDAK
286;I_OYMEN;B314675E4C7946F2904D1638BF5B06DF;İsmail;Öymen;I_OYMEN@turkcellgy.com;E;1969-12-27;(531) 2106836;(536) 1729634;MUĞLA;MUĞLA MERKEZ;YEŞİLYURT-HACIALİ MAH.;YEŞİLYURT-HACIALİ MAH.HİSAR SOKAK NO:27 123187 MUĞLA MERKEZ/MUĞLA
287;E_SENGUN;7A648358FC9D40DF85E2F1A6FDA8324D;Ebru;Şengün;E_SENGUN@turkcellgy.com;K;1967-01-22;(534) 1210803;(535) 1355655;SAMSUN;İLKADIM;ANADOLU MAH.;ANADOLU MAH.MUŞ SOKAK NO:621 119800 İLKADIM/SAMSUN
288;I_BOLATLI;6DB8ECEC267A463BBBEF528F5C6366BD;İhsan;Bolatlı;I_BOLATLI@turkcellgy.com;E;1968-12-16;(531) 2011239;(537) 2190531;KAYSERİ;KOCASİNAN;ORUÇREİS MAH.;ORUÇREİS MAH.KALINTAŞ SOKAK NO:405 98966 KOCASİNAN/KAYSERİ
289;"H_TATLI ";6AD92FB1D3B54024908BF47E39DE251E;Hümeyra;Tatlı;H_TATLI @turkcellgy.com;K;1963-10-12;(531) 2211085;(534) 2330133;UŞAK;EŞME;ŞEHİTALİBEY MAH.;ŞEHİTALİBEY MAH.4112. SOKAK NO:29 113689 EŞME/UŞAK
290;"D_TURAN ";4BE9EEDD1FCC473A89DF44B0150D799B;Diyar;Turan;D_TURAN @turkcellgy.com;E;1958-03-07;(537) 1373224;(531) 1680846;İZMİR;ALİAĞA;YENİ MAH.;YENİ MAH.797. SOKAK NO:756 96771 ALİAĞA/İZMİR
291;K_AYTEK;C621B8555EDF44B7B59503398541FB8A;Kerim;Aytek;K_AYTEK@turkcellgy.com;E;1970-10-22;(533) 2321381;(530) 1199290;ANKARA;ÇUBUK;ESENBOĞA MERKEZ MAH.;ESENBOĞA MERKEZ MAH.KEKİK SOKAK NO:130 81527 ÇUBUK/ANKARA
292;O_OZTURK;8F46EB40896A41738BE1ADD2B124CF08;Ömer   faruk;Öztürk;O_OZTURK@turkcellgy.com;E;1952-04-07;(531) 1190180;(534) 1626464;BURSA;OSMANGAZİ;ALACAHIRKA MAH.;ALACAHIRKA MAH.2.TOPRAKLI SOKAK NO:84 85982 OSMANGAZİ/BURSA
293;"E_CEYHUN ";6A839D43F36140A9A471339C743D9809;Emrah;Ceyhun;E_CEYHUN @turkcellgy.com;E;1969-05-23;(530) 1909232;(531) 1986913;İZMİR;BUCA;ATATÜRK MAH.;ATATÜRK MAH.209/1 SOKAK NO:177 96509 BUCA/İZMİR
294;M_KURTARAN;F4E6E3BE24C74413ABA8F8E7F8A20A47;Mert;Kurtaran;M_KURTARAN@turkcellgy.com;E;1967-11-26;(531) 1123060;(536) 1525037;ANTALYA;MANAVGAT;SORGUN MAH.;SORGUN MAH.8059. SOKAK NO:547 82581 MANAVGAT/ANTALYA
295;Y_ERBAY;6776BA56B13945C9B1203925A0512F2B;Yunus   emre;Erbay;Y_ERBAY@turkcellgy.com;E;1959-06-18;(532) 1665456;(533) 2064509;MUĞLA;MUĞLA MERKEZ;KARŞIYAKA MAH.;KARŞIYAKA MAH.OKUL SOKAK NO:566 105159 MUĞLA MERKEZ/MUĞLA
296;E_BIROL;CAF62CBBE66342699130A0FA58453016;Esila;Birol;E_BIROL@turkcellgy.com;K;1964-05-31;(534) 2175230;(531) 2005297;AYDIN;SÖKE;SAZLI-CUMHURİYET MAH.;SAZLI-CUMHURİYET MAH.HASAN BATUR SOKAK NO:790 83510 SÖKE/AYDIN
297;A_KAYMAKCI;4F76EF31B5F34BAC9149F09C7A1292B7;Arda;Kaymakçı;A_KAYMAKCI@turkcellgy.com;E;1971-11-21;(530) 1553430;(530) 1636995;KAHRAMANMARAŞ;AFŞİN;BEYCEĞİZ MAH.;BEYCEĞİZ MAH.SERGENTEPE SOKAK NO:378 104148 AFŞİN/KAHRAMANMARAŞ
298;"S_AVNI ";2C4E7CDBCDDC4151A2E6D0F67EBDA0D6;Sultan;Avni;S_AVNI @turkcellgy.com;K;1973-03-07;(537) 1489335;(537) 1351922;BURSA;NİLÜFER;MİNARELİ ÇAVUŞ MAH.;MİNARELİ ÇAVUŞ MAH.102. SOKAK NO:49 85940 NİLÜFER/BURSA
299;D_AKKAN;71A11D9457DA45249AF6292137A52C64;Damla;Akkan;D_AKKAN@turkcellgy.com;K;1980-11-18;(534) 1789721;(534) 2227838;KÜTAHYA;TAVŞANLI;MOYMUL MAH.;MOYMUL MAH.ATAMAN SOKAK NO:529 102242 TAVŞANLI/KÜTAHYA
300;"F_EKSI ";29EBB838613F4106BA681EA6D3AC2989;Feride;Ekşi;F_EKSI @turkcellgy.com;K;1951-06-10;(530) 2032430;(537) 1619975;KAYSERİ;TALAS;BAŞAKPINAR GAZİLER MAH.;BAŞAKPINAR UFUK MAH.AŞİYAN SOKAK NO:179 99439 TALAS/KAYSERİ
301;"B_TASBULAK ";432A604A49EA49CDBEB5D6BF1FC81A53;Bülent;Taşbulak;B_TASBULAK @turkcellgy.com;E;1984-04-11;(535) 1780431;(533) 1724264;KARAMAN;SARIVELİLER;GÖKTEPE-ÇUKURBAĞ MAH.;GÖKTEPE-ÇUKURBAĞ MAH.ÇONGULU SOKAK NO:767 74758 SARIVELİLER/KARAMAN
302;R_TASDELEN;85D5B9555E4F475E8B9C54E9D7C579BB;Ramazan;Taşdelen;R_TASDELEN@turkcellgy.com;E;1951-06-15;(535) 1958115;(536) 2204998;HATAY;İSKENDERUN;KARAYILAN-SİTELER MAH.;KARAYILAN-SİTELER MAH.LİMAN BULVARI BULVARI SOKAK NO:397 94360 İSKENDERUN/HATAY
303;"R_OKSUZ ";382E4236295F47D0B419F8D4B1E24075;Rıdvan;Öksüz;R_OKSUZ @turkcellgy.com;E;1995-08-29;(531) 1500985;(533) 1726732;İZMİR;KONAK;LALE MAH.;LALE MAH.3591/2 SOKAK NO:302 96694 KONAK/İZMİR
304;"G_CIMEN ";5776906FD977485EBB7AC05E5E74CB72;Gülay;Çimen;G_CIMEN @turkcellgy.com;K;1999-01-10;(534) 2056474;(531) 1344473;SAMSUN;İLKADIM;KADİFEKALE MAH.;KADİFEKALE MAH.ATEŞ BÖCEĞİ SOKAK NO:478 119817 İLKADIM/SAMSUN
305;M_GOR;FEE7D34FE02242759595DF654E651B95;Metin;Gör;M_GOR@turkcellgy.com;E;1968-01-19;(536) 1648332;(537) 1572407;KOCAELİ;GEBZE;HATİPLER KÖYÜ;HATİPLER KÖYÜ MAH.TEPE HARMAN SOKAK NO:397 120045 GEBZE/KOCAELİ
306;S_CATALBAS;FC97D3F079F34CEAB734EFB8010016B6;Sena;Çatalbaş;S_CATALBAS@turkcellgy.com;K;1983-01-08;(536) 1433946;(534) 1835257;İSTANBUL;ZEYTİNBURNU;TELSİZ MAH.;TELSİZ MAH.94/5 SOKAK NO:510 96326 ZEYTİNBURNU/İSTANBUL
307;"A_KASIKCI ";9DFA073F0BBC4F7F8520E4207F11F775;Ayfer;Kaşıkçı;A_KASIKCI @turkcellgy.com;K;1956-07-15;(536) 1564735;(537) 2043248;BURSA;ORHANGAZİ;HÜRRİYET MAH.;HÜRRİYET MAH.FEVZİ ÇAKMAK CADDESİ SOKAK NO:299 86806 ORHANGAZİ/BURSA
308;G_GOKGOZ;00F79FA8CB4142948A0211C428A02192;Görkem;Gökgöz;G_GOKGOZ@turkcellgy.com;E;1952-09-20;(530) 2238030;(534) 2021097;TOKAT;REŞADİYE;HASANŞEYH-GÜRPINAR MAH.;HASANŞEYH-GÜRPINAR MAH.SOĞUK OLUK SOKAK NO:800 111593 REŞADİYE/TOKAT
309;E_MARASLI;B0894974543F4FCC832856FAACBD8BC3;Ebubekir;Maraşlı;E_MARASLI@turkcellgy.com;E;1976-05-24;(536) 1794065;(534) 1577607;BALIKESİR;SINDIRGI;ALAKIR KÖYÜ;ALAKIR KÖYÜ MAH.DELİVELİLER MEVKİ SOKAK NO:414 84241 SINDIRGI/BALIKESİR
310;H_KIRAN;E823395AFCE1423A9C2F0AE11A8D6992;Huriye;Kıran;H_KIRAN@turkcellgy.com;K;1990-12-12;(531) 2095861;(533) 1680461;BATMAN;BEŞİRİ;MEHMET YATKIN MAH.;MEHMET YATKIN MAH.TAŞKIRAN CADDESİ SOKAK NO:94 116411 BEŞİRİ/BATMAN
311;"R_KASIKCI ";9C1E14BE922C434CB7114189949B3ED5;Rabia;Kaşıkçı;R_KASIKCI @turkcellgy.com;K;1980-05-04;(531) 1494665;(536) 1372281;İSTANBUL;AVCILAR;FIRUZKOY MAH.;FIRUZKOY MAH.ALPER SOKAK NO:653 95635 AVCILAR/İSTANBUL
312;M_MANCO;54F79CBCF5694998BA34D52DC1D01829;Mehtap;Manço;M_MANCO@turkcellgy.com;K;1988-05-25;(531) 2060066;(534) 1981886;BURSA;İZNİK;BEYLER MAH.;BEYLER MAH.KONAK 5 MEYDANI SOKAK NO:188 86405 İZNİK/BURSA
313;Z_MERTOGLU;438FE3EE207E40CDBEC67BF326C12B21;Zeki;Mertoğlu;Z_MERTOGLU@turkcellgy.com;E;1974-03-10;(534) 2073632;(530) 1239433;İSTANBUL;ÜMRANİYE;YUKARI DUDULLU MAH.;YUKARI DUDULLU MAH.KEREM SOKAK NO:251 96251 ÜMRANİYE/İSTANBUL
314;G_SAKALLI;A10F55CF507E42EEB3DC286CEE304754;Gülseren;Sakallı;G_SAKALLI@turkcellgy.com;K;1960-11-20;(533) 2091094;(533) 1846733;ANKARA;PURSAKLAR;MERKEZ MAH.;MERKEZ MAH.ŞALGAM SOKAK NO:763 118945 PURSAKLAR/ANKARA
315;M_SOYLER;8968250E97304A3F86B948648AF9C4B4;Mehtap;Söyler;M_SOYLER@turkcellgy.com;K;1958-05-05;(530) 2253507;(533) 2299419;AFYONKARAHİSAR;AFYONKARAHİSAR MERKEZ;SELÇUKLU MAH.;SELÇUKLU MAH.104.. SOKAK NO:382 79178 AFYONKARAHİSAR MERKEZ/AFYONKARAHİSAR
316;M_ATAN;376F02EBC795408A8F2102B7F642077C;Muhammed   emin;Atan;M_ATAN@turkcellgy.com;E;1983-03-22;(533) 1130709;(530) 2032300;İSTANBUL;ARNAVUTKÖY;KARLIBAYIR MAH.;KARLIBAYIR MAH.3021. CADDESİ SOKAK NO:622 119249 ARNAVUTKÖY/İSTANBUL
317;S_BADEMCI;EF604D3EFD774CF59A0D0A5A3B6CBE08;Şerife;Bademci;S_BADEMCI@turkcellgy.com;K;1974-07-20;(531) 2285451;(530) 1593258;İSTANBUL;BAŞAKŞEHİR;BAŞAKŞEHİR MAH.;BAŞAKŞEHİR MAH.YASEMİN SOKAK NO:489 119285 BAŞAKŞEHİR/İSTANBUL
318;H_SALIHOGLU;297DA70C66524D97A0B3C240413FAD64;Hatice  kübra;Salihoğlu;H_SALIHOGLU@turkcellgy.com;K;1964-08-02;(536) 1446112;(532) 1927566;AYDIN;NAZİLLİ;DUMLUPINAR MAH.;DUMLUPINAR MAH.HÜRRİYET CADDESİ SOKAK NO:848 83400 NAZİLLİ/AYDIN
319;I_BAYKAM;0C0A36C5B3214E6F88A18CA3C33ECCF2;İkra;Baykam;I_BAYKAM@turkcellgy.com;K;1997-12-16;(534) 1451348;(530) 2244799;SAMSUN;BAFRA;İKİZPINAR-SARMAŞIK MAH.;İKİZPINAR-SARMAŞIK MAH.KAVAKLILAR SOKAK NO:366 72939 BAFRA/SAMSUN
320;M_GENCER;745E2F7347784833A63A3C2A516B972F;Muharrem;Gençer;M_GENCER@turkcellgy.com;E;1977-03-13;(531) 1977496;(531) 1519454;KOCAELİ;ÇAYIROVA;EMEK MAH.;EMEK MAH.12/2. SOKAK NO:553 119479 ÇAYIROVA/KOCAELİ
321;S_KEKILLI;17DE2ED40304480BA5A84E8FADE8C17D;Sevim;Kekilli;S_KEKILLI@turkcellgy.com;K;1971-01-03;(532) 1845344;(530) 1361989;BOLU;GEREDE;SEVİLLER MAH.;SEVİLLER MAH.ESKİ OKUL SOKAK NO:851 85236 GEREDE/BOLU
322;"L_SUCU ";4540B20F449D4FD6B261D104D795EC9F;Levent;Sucu;L_SUCU @turkcellgy.com;E;1998-06-08;(537) 1541611;(534) 1435691;BİLECİK;BOZÜYÜK;YEDİLER MAH.;YEDİLER MAH.558. SOKAK NO:178 84373 BOZÜYÜK/BİLECİK
323;S_AKTAN;546797631A5A41F7A6F01AC6A1091DBD;Sevil;Aktan;S_AKTAN@turkcellgy.com;K;1973-09-07;(536) 1552191;(532) 2163595;GİRESUN;ŞEBİNKARAHİSAR;BÜLBÜL MAH.;BÜLBÜL MAH.YILDIZ 6. SOKAK NO:788 93462 ŞEBİNKARAHİSAR/GİRESUN
324;K_PAKSUT;87AAB80AC408445EB34B242E8447A33A;Kamil;Paksüt;K_PAKSUT@turkcellgy.com;E;1961-08-26;(534) 1565717;(535) 1765564;ANKARA;EVREN;YENİ MAH.;YENİ MAH.ŞEHİT ALİ UĞUR CADDESİ SOKAK NO:246 81630 EVREN/ANKARA
325;N_KUTLU;557008EF318D4BDC949BA131FF3961CA;Nisa;Kutlu;N_KUTLU@turkcellgy.com;K;1956-12-22;(537) 1989169;(533) 2030719;İSTANBUL;SULTANBEYLİ;FATİH MAH.;FATİH MAH.DİLEK SOKAK NO:141 96421 SULTANBEYLİ/İSTANBUL
326;A_ONUK;3FFF6E5E3A604F4D8F6BB0C852354025;Azad;Onuk;A_ONUK@turkcellgy.com;E;1963-08-15;(533) 1191321;(534) 1136315;KASTAMONU;KASTAMONU MERKEZ;CEBRAİL MAH.;CEBRAİL MAH.SİMSAR SOKAK NO:867 97859 KASTAMONU MERKEZ/KASTAMONU
327;"S_SARAC ";B47614076FD8496685B843FBCAE86D4F;Sabriye;Saraç;S_SARAC @turkcellgy.com;K;1991-05-30;(533) 1519016;(535) 1910527;ANTALYA;MANAVGAT;ILICA-MERKEZ MAH.;ILICA-MERKEZ MAH.73. SOKAK NO:684 82618 MANAVGAT/ANTALYA
328;R_DIKER;1D39E37847604B689F72B90E10046066;Remziye;Diker;R_DIKER@turkcellgy.com;K;1966-02-06;(534) 1549292;(533) 1884505;BURSA;GEMLİK;ŞÜKRÜKAYA MAH.;ŞÜKRÜKAYA MAH.KARAAĞAÇLAR CADDESİ SOKAK NO:194 125819 GEMLİK/BURSA
329;S_OKYAR;1C322665FB194BA89D9E09F1A7E7CF75;Sami;Okyar;S_OKYAR@turkcellgy.com;E;1955-07-17;(532) 2008064;(536) 2270128;ORDU;FATSA;ÇÖMLEKLİ KÖYÜ;ÇÖMLEKLİ KÖYÜ MAH.KAYABAŞI MEVKİ SOKAK NO:88 106593 FATSA/ORDU
330;"N_SIT ";C559BB58B9E147F8A87B8BD4FE687696;Nilüfer;Şit;N_SIT @turkcellgy.com;K;1993-07-09;(530) 1154246;(535) 2035422;MUĞLA;MARMARİS;TURGUT KÖYÜ;TURGUT KÖYÜ MAH.MERKEZ/7 MEVKİ SOKAK NO:169 72894 MARMARİS/MUĞLA
331;C_KUNTER;0B87EAF8F9964CD89A59D994A5B16888;Ceylan;Kunter;C_KUNTER@turkcellgy.com;K;1999-04-03;(530) 2025089;(530) 1948831;DÜZCE;AKÇAKOCA;OSMANİYE MAH.;OSMANİYE MAH.SÜMBÜL SOKAK NO:782 118370 AKÇAKOCA/DÜZCE
332;M_OZEL;D6E57198014C47A28468DB8DB1D6A874;Mira;Özel;M_OZEL@turkcellgy.com;K;1969-02-22;(536) 1646205;(536) 1628625;ADIYAMAN;ADIYAMAN MERKEZ;CUMHURİYET MAH.;CUMHURİYET MAH.PİRİ REİS CADDESİ SOKAK NO:326 78765 ADIYAMAN MERKEZ/ADIYAMAN
333;B_GOKMEN;239DDED371D3460CAFA7D20F3576FC52;Berna;Gökmen;B_GOKMEN@turkcellgy.com;K;1989-10-17;(531) 1585560;(536) 1342776;GAZİANTEP;NURDAĞI;YAVUZSELİM MAH.;YAVUZSELİM MAH.KAHRAMANMARAŞ BULVARI SOKAK NO:865 92819 NURDAĞI/GAZİANTEP
334;F_SARIGUL;2EA8AAEE227E4FE68F9FEDFFDE93996F;Fatma  zehra;Sarıgül;F_SARIGUL@turkcellgy.com;K;1972-10-17;(534) 1906588;(536) 1666424;İZMİR;KONAK;1.KADRİYE MAH.;1.KADRİYE MAH.708. SOKAK NO:253 96636 KONAK/İZMİR
335;H_NUTKU;23D29CA0AD80449799A8981A4AF1CB5F;Hira  nur;Nutku;H_NUTKU@turkcellgy.com;K;1958-09-27;(530) 1993355;(536) 2318571;MUĞLA;YATAĞAN;CAZKIRLAR KÖYÜ;CAZKIRLAR KÖYÜ MAH.DELİKAVAK SOKAK NO:329 105525 YATAĞAN/MUĞLA
336;E_AKCAN;62F8905054C34496A474E61F6D58B437;Ebru;Akcan;E_AKCAN@turkcellgy.com;K;1980-02-16;(536) 1879278;(531) 1443106;OSMANİYE;KADİRLİ;CENGİZ TOPEL MAH.;CENGİZ TOPEL MAH.1201. SOKAK NO:278 118122 KADİRLİ/OSMANİYE
337;Z_DILLIGIL;1FE07039DFCA45D59494B01831D2FF7A;Zahide;Dilligil;Z_DILLIGIL@turkcellgy.com;K;1994-03-27;(532) 1161501;(533) 1478277;İZMİR;MENDERES;TEKELİ ATATÜRK MAH.;TEKELİ FEVZİ ÇAKMAK MAH.DİCLE SOKAK NO:497 97173 MENDERES/İZMİR
338;E_KASAPOGLU;13B42C91D6134B6B9BA6E6D4AE21EA75;Esmanur;Kasapoğlu;E_KASAPOGLU@turkcellgy.com;K;1950-07-27;(537) 1726596;(530) 1450919;NEVŞEHİR;ÜRGÜP;EVKA MAH.;EVKA MAH.418. SOKAK NO:698 106020 ÜRGÜP/NEVŞEHİR
339;A_BOYACI;2CFDAA8F4A1341CC936076D78ED42CE2;Ali;Boyacı;A_BOYACI@turkcellgy.com;E;1974-03-11;(537) 2263595;(533) 2215342;NEVŞEHİR;ÜRGÜP;ALTIKAPILI MAH.;ALTIKAPILI MAH.NAMIK KEMAL SOKAK NO:677 106015 ÜRGÜP/NEVŞEHİR
340;M_MEMIS;EFA1004EDBAA480DBB1B58ED6C034E98;Mete;Memiş;M_MEMIS@turkcellgy.com;E;1968-07-18;(536) 1328110;(532) 2288904;AFYONKARAHİSAR;DİNAR;SANTRAL MAH.;SANTRAL MAH.ÖZKAN OKUR SOKAK NO:320 79530 DİNAR/AFYONKARAHİSAR
341;M_UCYILDIZ;37476DB239224BBBB085F48DE92FFE8E;Muhammed   mustafa;Üçyıldız;M_UCYILDIZ@turkcellgy.com;E;1990-09-19;(530) 1454021;(534) 1624157;AFYONKARAHİSAR;AFYONKARAHİSAR MERKEZ;HOCA AHMET YESEVİ MAH.;HOCA AHMET YESEVİ MAH.117. SOKAK NO:788 79155 AFYONKARAHİSAR MERKEZ/AFYONKARAHİSAR
342;K_KARAGULLE;68FDA8C8BC444F14ABA8D79AAC28184D;Kıymet;Karagülle;K_KARAGULLE@turkcellgy.com;K;1963-12-02;(536) 1191185;(531) 1801075;KONYA;KARATAY;HAMZAOĞLU MAH.;HAMZAOĞLU MAH.FANTAZİ SOKAK NO:692 100430 KARATAY/KONYA
343;H_PACACI;C6BA4BFD34F349F2AF85BFF4C1978B8A;Hayrettin;Paçacı;H_PACACI@turkcellgy.com;E;1982-06-22;(534) 2257485;(532) 1361414;GAZİANTEP;KARKAMIŞ;ETİLER MAH.;ETİLER MAH.ATATÜRK CADDESİ SOKAK NO:372 92657 KARKAMIŞ/GAZİANTEP
344;E_KARADAS;391E3467AB114A488103E1174BA386F1;Elif;Karadaş;E_KARADAS@turkcellgy.com;K;1995-05-13;(532) 1356474;(533) 2109202;KAYSERİ;MELİKGAZİ;OSMANLI MAH.;OSMANLI MAH.DAMLALI SOKAK NO:163 99063 MELİKGAZİ/KAYSERİ
345;S_NUMANOGLU;78B3273AA3F34D25B8D46A2636648EC9;Sinan;Numanoğlu;S_NUMANOGLU@turkcellgy.com;E;1971-03-10;(532) 1296961;(537) 1199769;ANTALYA;MANAVGAT;SİDE-KEMER MAH.;SİDE-KEMER MAH.1601. SOKAK NO:578 82640 MANAVGAT/ANTALYA
346;K_DILAVER;C1D3035F72794E7D83694595C7EE0AE6;Kezban;Dilaver;K_DILAVER@turkcellgy.com;K;1997-01-10;(535) 2296478;(530) 1591581;İZMİR;KONAK;FERAHLI MAH.;FERAHLI MAH.3444. SOKAK NO:484 96666 KONAK/İZMİR
347;O_SAYMAN;86629FA201384A07AA2F19A8016B5966;Özgür;Sayman;O_SAYMAN@turkcellgy.com;E;1966-12-13;(536) 2342253;(531) 1944941;BALIKESİR;MANYAS;SALUR-CUMHURİYET MAH.;SALUR-CUMHURİYET MAH.BAĞLARBAŞI SOKAK NO:251 124814 MANYAS/BALIKESİR
348;A_ARIKAN;2325BDC575504B34A7893F40D3B730D5;Aykut;Arıkan;A_ARIKAN@turkcellgy.com;E;1987-02-19;(534) 1612601;(532) 1557942;İSTANBUL;EYÜP;MİTHATPAŞA MAH.;MİTHATPAŞA MAH.AKİK SOKAK NO:65 95833 EYÜP/İSTANBUL
349;N_TURKYILMAZ;138695EF2C92402889435ED900C7FA4D;Nazmiye;Türkyılmaz;N_TURKYILMAZ@turkcellgy.com;K;1985-05-18;(535) 1290659;(535) 2065637;ŞANLIURFA;ŞANLIURFA MERKEZ;VEYSEL KARANİ MAH.;VEYSEL KARANİ MAH.468. SOKAK NO:731 112875 ŞANLIURFA MERKEZ/ŞANLIURFA
350;"C_DAVULCU ";5BDFE8644DDA42E48394E088F933B6DD;Cemil;Davulcu;C_DAVULCU @turkcellgy.com;E;1999-01-16;(530) 1597303;(535) 1274113;GAZİANTEP;ŞAHİNBEY;75.YIL MAH.;75.YIL MAH.86002. SOKAK NO:60 92245 ŞAHİNBEY/GAZİANTEP
351;N_AKALIN;257B47EEA5E5468FA76EFCB0CD988EBD;Nazmiye;Akalın;N_AKALIN@turkcellgy.com;K;1951-11-22;(532) 1434720;(536) 2107657;NEVŞEHİR;AVANOS;TOPAKLI-ORTA MAH.;TOPAKLI-ORTA MAH.FATİH SULTAN MEHMET CADDESİ SOKAK NO:155 122056 AVANOS/NEVŞEHİR
352;"S_NADIR ";5A2EF3B5375A4061AB2AA20E060F73B8;Sedat;Nadir;S_NADIR @turkcellgy.com;E;1993-08-08;(530) 1723440;(532) 1852983;ÇANAKKALE;YENİCE/ÇANAKKALE;NEVRUZ KÖYÜ;NEVRUZ KÖYÜ MAH.ORTA MEVKİ SOKAK NO:709 87264 YENİCE/ÇANAKKALE/ÇANAKKALE
353;I_BAYAZIT;2F36B6C90453490FA7A75DCF20062E79;İkranur;Bayazıt;I_BAYAZIT@turkcellgy.com;K;1974-06-28;(535) 2180066;(531) 1540089;BURDUR;BUCAK;YENİ MAH.;YENİ MAH.1211. SOKAK NO:320 85712 BUCAK/BURDUR
354;N_CIYILTEPE;6A8FEE3F61E3491099D6CCA6F7CAF8F0;Necdet;Çiyiltepe;N_CIYILTEPE@turkcellgy.com;E;1973-02-22;(532) 1808516;(531) 1160670;DENİZLİ;DENİZLİ MERKEZ;KORUCUK MAH.;KORUCUK MAH.145. SOKAK NO:305 88608 DENİZLİ MERKEZ/DENİZLİ
355;Y_OZCELIK;8E715644640E46ECBFAA08854FC946F6;Yavuz;Özçelik;Y_OZCELIK@turkcellgy.com;E;1984-03-11;(534) 1784607;(535) 1944066;KOCAELİ;DİLOVASI;YAHYA KAPTAN MAH.;YAHYA KAPTAN MAH.ÖRNEK SOKAK NO:282 119512 DİLOVASI/KOCAELİ
356;"M_TASBULAK ";0A892E66D6B543CEB7DDD210E1BF6C99;Melisa;Taşbulak;M_TASBULAK @turkcellgy.com;K;1975-03-02;(531) 2045964;(536) 2249043;KIRŞEHİR;KIRŞEHİR MERKEZ;KUŞDİLLİ MAH.;KUŞDİLLİ MAH.1171. SOKAK NO:146 99788 KIRŞEHİR MERKEZ/KIRŞEHİR
357;H_OZGUR;D2A6123B61C24F689EC22ED73DF8C19B;Haydar;Özgür;H_OZGUR@turkcellgy.com;E;1955-01-01;(534) 2204714;(531) 2069903;ANKARA;MAMAK;TÜRKÖZÜ MAH.;TÜRKÖZÜ MAH.430/2 SOKAK NO:754 81175 MAMAK/ANKARA
358;"N_KIRAC ";0BA40B84F2BD43C5ABC7575E87FC588B;Nehir;Kıraç;N_KIRAC @turkcellgy.com;K;1996-04-11;(535) 1921756;(533) 1459623;İSTANBUL;SANCAKTEPE;KEMAL TÜRKLER MAH.;KEMAL TÜRKLER MAH.KUBİLAY SOKAK NO:715 119343 SANCAKTEPE/İSTANBUL
359;"H_TASKIN ";E7391C6D4801489EA9DDEA0DF11D3985;Hatice;Taşkın;H_TASKIN @turkcellgy.com;K;1977-06-17;(533) 1250776;(537) 1516706;SAKARYA;ADAPAZARI;KURTULUŞ MAH.;KURTULUŞ MAH.OVALI SOKAK NO:753 119879 ADAPAZARI/SAKARYA
360;"K_TILKI ";B368BB1F1FE14235BEB564266A2B9F2D;Kadir;Tilki;K_TILKI @turkcellgy.com;E;1969-04-08;(535) 1325676;(534) 1565460;ADANA;YÜREĞİR;KOZA MAH.;KOZA MAH.1549. SOKAK NO:65 78190 YÜREĞİR/ADANA
361;M_AKALIN;81AE327F53D640568D8FD42A48A9B2E0;Muhammet   ali;Akalın;M_AKALIN@turkcellgy.com;E;1982-02-13;(530) 1740868;(530) 1415720;MERSİN;MEZİTLİ;TECE MAH.;TECE MAH.46435. SOKAK NO:791 119695 MEZİTLİ/MERSİN
362;Y_CANBERK;05ADCEBD56894215A677246A3742A849;Yusuf   eymen;Canberk;Y_CANBERK@turkcellgy.com;E;1966-07-25;(530) 1715373;(532) 1289640;AYDIN;DİDİM;FEVZİPAŞA MAH.;FEVZİPAŞA MAH.4197. SOKAK NO:742 83146 DİDİM/AYDIN
